acc_raw_int,acc_raw_float,acc_HP_float,acc_HP_float
-222,-222,-26.0414,-26
-198,-198,-77.4493,-77
-231,-231,-92.7763,-92
-271,-271,-32.3524,-32
-231,-231,-57.3905,-57
-207,-207,-56.493,-56
-231,-231,-41.6286,-41
-287,-287,-67.8099,-67
-246,-246,-100.408,-100
-239,-239,-97.1121,-97
-253,-253,-54.0174,-54
-259,-259,-38.9256,-38
-223,-223,-55.8712,-55
-233,-233,-48.143,-48
-219,-219,-27.8421,-27
-213,-213,-53.8114,-53
-235,-235,-61.6186,-61
-267,-267,-41.8246,-41
-270,-270,-63.1568,-63
-238,-238,-80.6925,-80
-250,-250,-45.0252,-45
-246,-246,-58.7561,-58
-230,-230,-47.6931,-47
-230,-230,-92.9626,-92
-250,-250,-78.0364,-78
-271,-271,-64.8575,-64
-226,-226,-82.0792,-82
-229,-229,-116.0318,-116
-231,-231,-86.5492,-86
-217,-217,-59.9686,-59
-226,-226,-76.1952,-76
-259,-259,-63.0814,-63
-253,-253,-25.8579,-25
-215,-215,-70.4212,-70
-217,-217,-66.0956,-66
-214,-214,-73.2674,-73
-203,-203,-66.0541,-66
-253,-253,-52.9304,-52
-269,-269,-107.3771,-107
-225,-225,-50.1544,-50
-224,-224,-45.9016,-45
-206,-206,-71.0909,-71
-224,-224,-71.9175,-71
-251,-251,-39.0013,-39
-212,-212,-43.0019,-43
-235,-235,-63.6082,-63
-280,-280,-42.9023,-42
-241,-241,-32.0002,-32
-219,-219,-50.1147,-50
-249,-249,-57.0053,-57
-219,-219,-33.5213,-33
-216,-216,-65.7151,-65
-215,-215,-105.5179,-105
-282,-282,-66.2011,-66
-278,-278,-41.6167,-41
-199,-199,-65.6147,-65
-198,-198,-121.8067,-121
-203,-203,-80.4212,-80
-210,-210,-72.9899,-72
-179,-179,-87.182,-87
-254,-254,-93.7383,-93
-254,-254,-57.8132,-57
-228,-228,-67.4956,-67
-225,-225,-53.5586,-53
-244,-244,-47.7241,-47
-227,-227,-69.2824,-69
-233,-233,-101.1273,-101
-261,-261,-104.2967,-104
-250,-250,-71.9051,-71
-201,-201,-83.7154,-83
-222,-222,-80.236,-80
-246,-246,-63.9639,-63
-249,-249,-64.0474,-64
-218,-218,-83.4396,-83
-229,-229,-104.7132,-104
-276,-276,-59.7866,-59
-204,-204,-62.6014,-62
-182,-182,-64.3132,-64
-242,-242,-50.7922,-50
-262,-262,-60.1012,-60
-243,-243,-92.8393,-92
-202,-202,-87.0931,-87
-212,-212,-49.6205,-49
-220,-220,-50.9722,-50
-243,-243,-48.0347,-48
-283,-283,-36.8316,-36
-303,-303,-86.7736,-86
-248,-248,-102.8997,-102
-213,-213,-58.1928,-58
-257,-257,-57.9694,-57
-249,-249,-39.9359,-39
-221,-221,-57.5772,-57
-273,-273,-84.4699,-84
-243,-243,-45.8796,-45
-217,-217,-68.7778,-68
-244,-244,-113.4305,-113
-205,-205,-74.7624,-74
-216,-216,-52.8847,-52
-221,-221,-82.6104,-82
-226,-226,-52.5143,-52
-241,-241,-49.8111,-49
-221,-221,-48.3508,-48
-204,-204,-114.9125,-114
-256,-256,-111.4969,-111
-248,-248,-32.7953,-32
-225,-225,-31.46,-31
-245,-245,-35.7064,-35
-287,-287,-43.2502,-43
-242,-242,-12.3471,-12
-211,-211,-87.2204,-87
-243,-243,-87.1538,-87
-246,-246,-61.6432,-61
-261,-261,-58.406,-58
-258,-258,-77.5105,-77
-238,-238,-60.5227,-60
-200,-200,-66.2423,-66
-232,-232,-93.8061,-93
-272,-272,-82.7234,-82
-265,-265,-34.1141,-34
-211,-211,-54.9725,-54
-238,-238,-79.0055,-79
-245,-245,-82.1688,-82
-222,-222,-51.1376,-51
-258,-258,-61.7577,-61
-276,-276,-108.3587,-108
-214,-214,-37.0147,-37
-198,-198,-14.9779,-14
-206,-206,-74.9491,-74
-248,-248,-95.0426,-95
-220,-220,-75.8679,-75
-195,-195,-34.4587,-34
-254,-254,-44.5023,-44
-239,-239,-52.9867,-52
-210,-210,-75.9296,-75
-213,-213,-115.9443,-115
-229,-229,-136.0285,-136
-236,-236,-80.2704,-80
-218,-218,-45.1143,-45
-232,-232,-89.7538,-89
-226,-226,-81.7439,-81
-256,-256,-53.8906,-53
-229,-229,-105.5871,-105
-245,-245,-75.17,-75
-264,-264,-49.6389,-49
-211,-211,-76.326,-76
-230,-230,-36.7324,-36
-232,-232,-48.3416,-48
-236,-236,-53.6307,-53
-217,-217,-58.231,-58
-239,-239,-73.6431,-73
-254,-254,-53.5986,-53
-222,-222,-36.5986,-36
-205,-205,-87.7426,-87
-268,-268,-79.8244,-79
-239,-239,-57.9494,-57
-189,-189,-77.9919,-77
-183,-183,-119.9829,-119
-245,-245,-74.8265,-74
-214,-214,-44.2674,-44
-184,-184,-75.3205,-75
-238,-238,-78.4117,-78
-245,-245,-93.8284,-93
-253,-253,-90.8643,-90
-252,-252,-70.6039,-70
-267,-267,-32.8232,-32
-231,-231,-64.782,-64
-197,-197,-104.545,-104
-218,-218,-97.8394,-97
-228,-228,-44.5905,-44
-231,-231,-71.3055,-71
-204,-204,-78.0947,-78
-246,-246,-55.1191,-55
-266,-266,-91.5489,-91
-196,-196,-109.5178,-109
-203,-203,-47.0247,-47
-215,-215,-32.183,-32
-231,-231,-40.4899,-40
-211,-211,-81.718,-81
-281,-281,-53.4448,-53
-264,-264,-28.7599,-28
-204,-204,-88.4603,-88
-216,-216,-73.3753,-73
-245,-245,-44.2757,-44
-243,-243,-46.999,-46
-238,-238,-62.5552,-62
-233,-233,-69.4664,-69
-231,-231,-52.4081,-52
-228,-228,-66.9673,-66
-238,-238,-60.3813,-60
-243,-243,-90.5642,-90
-245,-245,-63.9841,-63
-259,-259,-79.2472,-79
-254,-254,-98.7116,-98
-272,-272,-46.0069,-46
-234,-234,-64.627,-64
-215,-215,-67.2235,-67
-228,-228,-71.046,-71
-255,-255,-51.9098,-51
-222,-222,-73.8596,-73
-220,-220,-88.6936,-88
-264,-264,-56.9186,-56
-252,-252,-40.0827,-40
-214,-214,-102.3841,-102
-216,-216,-73.588,-73
-309,-309,-23.7496,-23
-277,-277,-17.352,-17
-254,-254,-78.7494,-78
-292,-292,-48.2868,-48
-221,-221,-18.6938,-18
-216,-216,-72.2122,-72
-231,-231,-79.1487,-79
-215,-215,-86.9668,-86
-195,-195,-86.1005,-86
-235,-235,-101.3583,-101
-225,-225,-65.8318,-65
-182,-182,-31.4014,-31
-175,-175,-51.9604,-51
-224,-224,-62.1169,-62
-287,-287,-65.7268,-65
-261,-261,-38.1996,-38
-224,-224,-80.0794,-80
-250,-250,-100.3097,-100
-220,-220,-29.7773,-29
-233,-233,-36.5304,-36
-258,-258,-49.3173,-49
-252,-252,-65.371,-65
-220,-220,-45.1507,-45
-206,-206,-114.5379,-114
-251,-251,-97.8417,-97
-232,-232,-38.0887,-38
-161,-161,-49.3436,-49
-185,-185,-78.6627,-78
-255,-255,-76.9764,-76
-230,-230,-71.8629,-71
-214,-214,-66.6273,-66
-271,-271,-64.416,-64
-258,-258,-61.5771,-61
-235,-235,-71.3285,-71
-222,-222,-76.4083,-76
-220,-220,-78.007,-78
-208,-208,-92.456,-92
-213,-213,-87.2705,-87
-206,-206,-105.1007,-105
-258,-258,-67.8049,-67
-236,-236,-48.4917,-48
-170,-170,-61.6055,-61
-218,-218,-88.5963,-88
-251,-251,-55.8266,-55
-237,-237,-53.5069,-53
-171,-171,-97.4866,-97
-188,-188,-86.0918,-86
-240,-240,-48.316,-48
-243,-243,-49.4412,-49
-225,-225,-142.9631,-142
-237,-237,-111.6735,-111
-262,-262,-88.6398,-88
-244,-244,-125.7395,-125
-251,-251,-55.1903,-55
-240,-240,-50.5868,-50
-230,-230,-64.8355,-64
-215,-215,-48.8628,-48
-242,-242,-28.8299,-28
-264,-264,-68.877,-68
-224,-224,-58.7971,-58
-236,-236,-16.3941,-16
-213,-213,-9.9401,-9
-242,-242,-58.6226,-58
-243,-243,-121.4958,-121
-284,-284,-95.385,-95
-255,-255,-58.7385,-58
-227,-227,-84.1844,-84
-230,-230,-54.0052,-54
-228,-228,-68.0619,-68
-245,-245,-92.9084,-92
-238,-238,-86.7221,-86
-278,-278,-54.4142,-54
-259,-259,-40.6545,-40
-223,-223,-84.7397,-84
-240,-240,-66.0836,-66
-268,-268,4.1158,4
-198,-198,-19.7605,-19
-186,-186,-89.4729,-89
-245,-245,-64.5232,-64
-257,-257,-48.5738,-48
-232,-232,-105.6652,-105
-203,-203,-92.7724,-92
-234,-234,-69.8175,-69
-208,-208,-56.7435,-56
-223,-223,-54.7233,-54
-314,-314,-42.5344,-42
-319,-319,-47.1601,-47
-220,-220,-40.2824,-40
-186,-186,-92.1656,-92
-222,-222,-70.7443,-70
-214,-214,-5.0058,-5
-221,-221,-52.7889,-52
-222,-222,-85.4138,-85
-233,-233,-71.864,-71
-224,-224,-5.8522,-5
-174,-174,-22.3475,-22
-224,-224,-74.5674,-74
-265,-265,-78.0051,-78
-218,-218,-59.9377,-59
-232,-232,-70.6396,-70
-276,-276,-96.0862,-96
-248,-248,-78.3943,-78
-211,-211,-84.925,-84
-241,-241,-74.9074,-74
-282,-282,-64.7615,-64
-212,-212,-49.5012,-49
-208,-208,-76.6992,-76
-244,-244,-98.8375,-98
-258,-258,-58.1081,-58
-226,-226,-70.2023,-70
-244,-244,-47.6724,-47
-281,-281,-76.4895,-76
-226,-226,-76.6818,-76
-212,-212,-116.8333,-116
-254,-254,-88.1988,-88
-242,-242,-60.6737,-60
-204,-204,-63.323,-63
-222,-222,-61.7326,-61
-233,-233,-78.4852,-78
-198,-198,-71.1923,-71
-235,-235,-111.2808,-111
-277,-277,-92.5991,-92
-226,-226,-56.7259,-56
-204,-204,-73.0996,-73
-236,-236,-101.3489,-101
-253,-253,-32.2068,-32
-196,-196,-19.7947,-19
-196,-196,-77.8423,-77
-241,-241,-90.2011,-90
-275,-275,-65.3052,-65
-285,-285,-35.38,-35
-237,-237,-66.6091,-66
-214,-214,-40.9934,-40
-220,-220,-56.1846,-56
-205,-205,-147.2429,-147
-217,-217,-152.4096,-152
-252,-252,-53.2497,-53
-240,-240,-19.2902,-19
-222,-222,-54.5808,-54
-234,-234,-46.9378,-46
-268,-268,-54.7489,-54
-211,-211,-55.0445,-55
-227,-227,-65.6141,-65
-277,-277,-56.7594,-56
-241,-241,-7.6411,-7
-231,-231,-57.31,-57
-230,-230,-97.5628,-97
-248,-248,-50.5366,-50
-255,-255,-64.7741,-64
-231,-231,-108.6286,-108
-243,-243,-80.3077,-80
-251,-251,-43.5861,-43
-239,-239,-73.5163,-73
-243,-243,-114.6865,-114
-233,-233,-44.8397,-44
-219,-219,-41.0704,-41
-215,-215,-76.7257,-76
-276,-276,-90.3627,-90
-302,-302,-58.7952,-58
-243,-243,-76.5791,-76
-246,-246,-113.8434,-113
-251,-251,-58.3557,-58
-231,-231,-44.3452,-44
-215,-215,-85.8426,-85
-220,-220,-74.3404,-74
-258,-258,-36.6685,-36
-218,-218,-54.6154,-54
-203,-203,-65.6738,-65
-258,-258,-30.3508,-30
-218,-218,-67.4725,-67
-188,-188,-109.029,-109
-230,-230,-58.3568,-58
-250,-250,-36.817,-36
-259,-259,-68.4732,-68
-267,-267,-84.9972,-84
-268,-268,-28.8689,-28
-243,-243,-28.8771,-28
-221,-221,-72.9769,-72
-245,-245,-106.7736,-106
-232,-232,-117.1128,-117
-222,-222,-69.4748,-69
-224,-224,-45.9806,-45
-251,-251,-52.2485,-52
-232,-232,-36.9627,-36
-205,-205,-47.7697,-47
-251,-251,-82.8008,-82
-267,-267,-72.1674,-72
-261,-261,-54.4659,-54
-221,-221,-65.8615,-65
-258,-258,-99.8373,-99
-248,-248,-42.6209,-42
-226,-226,-58.5529,-58
-250,-250,-108.3019,-108
-217,-217,-72.4176,-72
-204,-204,-63.0938,-63
-193,-193,-61.3768,-61
-245,-245,-78.7758,-78
-241,-241,-86.4357,-86
-178,-178,-62.3363,-62
-238,-238,-73.739,-73
-287,-287,-82.0705,-82
-279,-279,-70.4687,-70
-228,-228,-74.0162,-74
-220,-220,-63.5048,-63
-241,-241,-50.5015,-50
-230,-230,-46.4992,-46
-246,-246,-106.9265,-106
-256,-256,-132.6991,-132
-230,-230,-74.1685,-74
-218,-218,-76.9368,-76
-251,-251,-81.4173,-81
-270,-270,-62.145,-62
-232,-232,-46.2953,-46
-218,-218,-50.7117,-50
-280,-280,-88.7904,-88
-315,-315,-49.0963,-49
-275,-275,-33.6638,-33
-239,-239,-88.4456,-88
-204,-204,-48.9456,-48
-189,-189,-18.4619,-18
-213,-213,-59.9455,-59
-229,-229,-80.7146,-80
-232,-232,-89.9832,-89
-173,-173,-97.6352,-97
-187,-187,-98.5354,-98
-233,-233,-74.3516,-74
-245,-245,-52.2662,-52
-240,-240,-75.6025,-75
-274,-274,-62.1026,-62
-273,-273,-51.9858,-51
-235,-235,-54.7368,-54
-187,-187,-82.1656,-82
-259,-259,-63.0009,-63
-232,-232,-36.1917,-36
-200,-200,-82.0745,-82
-247,-247,-97.577,-97
-269,-269,-91.7235,-91
-268,-268,-51.9195,-51
-256,-256,-88.7035,-88
-245,-245,-78.2457,-78
-220,-220,-57.1219,-57
-219,-219,-80.914,-80
-237,-237,-47.2523,-47
-269,-269,-34.7579,-34
-241,-241,-23.8995,-23
-214,-214,-75.964,-75
-242,-242,-71.7126,-71
-274,-274,-8.5674,-8
-243,-243,-68.9126,-68
-244,-244,-117.7248,-117
-235,-235,-109.6351,-109
-227,-227,-58.8449,-58
-245,-245,-50.7742,-50
-247,-247,-71.8904,-71
-248,-248,-61.0337,-61
-208,-208,-77.1096,-77
-229,-229,-86.2732,-86
-267,-267,-59.9394,-59
-241,-241,-48.8354,-48
-189,-189,-81.9014,-81
-189,-189,-100.9546,-100
-225,-225,-63.271,-63
-231,-231,-49.4797,-49
-239,-239,-111.3611,-111
-255,-255,-145.781,-145
-234,-234,-106.3629,-106
-206,-206,-70.596,-70
-258,-258,-34.7557,-34
-254,-254,-20.2991,-20
-206,-206,-44.7366,-44
-215,-215,-60.1458,-60
-254,-254,-62.8517,-62
-262,-262,-3.7235,-3
-242,-242,-17.6682,-17
-252,-252,-63.6937,-63
-255,-255,-76.0513,-76
-225,-225,-71.3814,-71
-241,-241,-105.0199,-105
-226,-226,-104.236,-104
-245,-245,-66.3412,-66
-210,-210,-18.35,-18
-164,-164,-90.1487,-90
-200,-200,-63.5417,-63
-201,-201,-32.0046,-32
-218,-218,-78.4119,-78
-229,-229,-100.2941,-100
-260,-260,-99.4265,-99
-255,-255,-88.0011,-88
-236,-236,-76.5121,-76
-264,-264,-51.6585,-51
-253,-253,-50.9622,-50
-211,-211,-68.7069,-68
-224,-224,-101.2323,-101
-247,-247,-73.3708,-73
-254,-254,-46.4414,-46
-217,-217,-73.7452,-73
-239,-239,-105.8558,-105
-214,-214,-75.7979,-75
-209,-209,-75.9957,-75
-202,-202,-66.4929,-66
-276,-276,-58.6749,-58
-305,-305,-77.3257,-77
-228,-228,-79.4665,-79
-266,-266,-80.1182,-80
-249,-249,-40.2743,-40
-214,-214,-61.1295,-61
-240,-240,-99.0389,-99
-260,-260,-73.3951,-73
-193,-193,-21.6638,-21
-207,-207,-21.2857,-21
-211,-211,-57.1585,-57
-243,-243,-63.7505,-63
-201,-201,-72.0394,-72
-230,-230,-87.2292,-87
-259,-259,-65.838,-65
-265,-265,-38.4863,-38
-238,-238,-91.0457,-91
-249,-249,-87.485,-87
-295,-295,-39.475,-39
-247,-247,-48.0262,-48
-180,-180,-86.8972,-86
-260,-260,-94.7951,-94
-283,-283,-75.4621,-75
-216,-216,-85.1917,-85
-195,-195,-87.5881,-87
-237,-237,-57.4426,-57
-247,-247,-73.5217,-73
-212,-212,-58.1517,-58
-246,-246,-77.236,-77
-272,-272,-42.7369,-42
-218,-218,2.5924,2
-186,-186,-32.4674,-32
-237,-237,-33.8806,-33
-286,-286,-51.1826,-51
-229,-229,-61.4983,-61
-235,-235,-92.2327,-92
-256,-256,-87.2634,-87
-241,-241,-68.4631,-68
-241,-241,-96.6175,-96
-265,-265,-85.8721,-85
-285,-285,-43.7021,-43
-274,-274,-56.297,-56
-277,-277,-78.7305,-78
-282,-282,-86.0036,-86
-267,-267,-49.2266,-49
-232,-232,-70.7407,-70
-265,-265,-45.183,-45
-204,-204,-40.6633,-40
-204,-204,-33.654,-33
-243,-243,-107.6898,-107
-236,-236,-136.7074,-136
-211,-211,-59.423,-59
-194,-194,-97.4335,-97
-264,-264,-80.3004,-80
-252,-252,-45.7348,-45
-207,-207,-71.3817,-71
-176,-176,-90.9302,-90
-279,-279,-24.1716,-24
-258,-258,-38.743,-38
-194,-194,-42.6678,-42
-243,-243,-74.0147,-74
-212,-212,-31.9145,-31
-234,-234,-60.7547,-60
-190,-190,-89.6126,-89
-242,-242,-95.8788,-95
-236,-236,-69.2066,-69
-222,-222,-79.4523,-79
-251,-251,-125.4869,-125
-239,-239,-78.1208,-78
-227,-227,-10.9284,-10
-184,-184,-90.4678,-90
-230,-230,-113.4031,-113
-272,-272,-46.6262,-46
-245,-245,-25.4672,-25
-247,-247,-67.4166,-67
-247,-247,-77.8077,-77
-226,-226,-42.5752,-42
-222,-222,-76.8022,-76
-264,-264,-102.4522,-102
-222,-222,-48.9564,-48
-211,-211,-17.5649,-17
-203,-203,-68.0228,-68
-237,-237,-116.9576,-116
-207,-207,-59.7618,-59
-189,-189,-65.7363,-65
-217,-217,-86.4148,-86
-267,-267,-71.5213,-71
-257,-257,-71.8196,-71
-212,-212,-95.5585,-95
-266,-266,-115.7491,-115
-237,-237,-105.3891,-105
-200,-200,-108.3012,-108
-223,-223,-113.0647,-113
-243,-243,-98.0455,-98
-242,-242,-63.6248,-63
-213,-213,-96.4128,-96
-228,-228,-35.8417,-35
-259,-259,-35.8824,-35
-253,-253,-74.9544,-74
-210,-210,-67.0427,-67
-247,-247,-41.8012,-41
-241,-241,-26.03,-26
-193,-193,-95.6793,-95
-203,-203,-84.1208,-84
-292,-292,-39.5553,-39
-255,-255,-8.1862,-8
-214,-214,-111.0478,-111
-237,-237,-91.0518,-91
-241,-241,-26.8311,-26
-231,-231,-75.8012,-75
-224,-224,-44.4297,-44
-215,-215,-67.1313,-67
-203,-203,-22.8357,-22
-217,-217,-74.5762,-74
-244,-244,-68.6194,-68
-285,-285,-55.0077,-55
-245,-245,-83.9173,-83
-238,-238,-71.3983,-71
-267,-267,-60.1457,-60
-249,-249,-18.0724,-18
-216,-216,-62.986,-62
-251,-251,-104.7457,-104
-226,-226,-78.7959,-78
-234,-234,-81.072,-81
-231,-231,-80.4783,-80
-270,-270,-59.3069,-59
-241,-241,-55.8124,-55
-227,-227,-97.3596,-97
-240,-240,-55.0536,-55
-243,-243,-44.8487,-44
-240,-240,-37.2386,-37
-265,-265,-70.4025,-70
-257,-257,-39.716,-39
-204,-204,-22.6537,-22
-190,-190,-50.6671,-50
-212,-212,-100.4476,-100
-252,-252,-90.6543,-90
-226,-226,-45.6847,-45
-240,-240,-99.3617,-99
-251,-251,-70.1103,-70
-274,-274,-33.246,-33
-214,-214,-56.2996,-56
-219,-219,-76.3164,-76
-229,-229,-75.5791,-75
-251,-251,-47.0164,-47
-201,-201,-61.5912,-61
-203,-203,-93.4808,-93
-272,-272,-87.2733,-87
-264,-264,-43.5666,-43
-218,-218,-80.6589,-80
-227,-227,-74.9555,-74
-224,-224,-27.1035,-27
-237,-237,-36.0384,-36
-250,-250,-125.1791,-125
-287,-287,-88.6371,-88
-235,-235,-47.9297,-47
-202,-202,-69.466,-69
-243,-243,-73.7745,-73
-292,-292,-64.4848,-64
-251,-251,-56.6504,-56
-269,-269,-47.9381,-47
-261,-261,-35.4714,-35
-237,-237,-49.9812,-49
-253,-253,-76.0899,-76
-248,-248,-117.0898,-117
-258,-258,-77.156,-77
-251,-251,-69.6359,-69
-266,-266,-98.6819,-98
-248,-248,-80.738,-80
-216,-216,-48.254,-48
-237,-237,-82.4568,-82
-301,-301,-56.6622,-56
-286,-286,-64.8929,-64
-209,-209,-61.8523,-61
-218,-218,-100.8238,-100
-266,-266,-71.9607,-71
-231,-231,-57.9058,-57
-213,-213,-70.2787,-70
-258,-258,-73.7506,-73
-274,-274,-70.6796,-70
-218,-218,-95.6763,-95
-240,-240,-87.0555,-87
-253,-253,-34.3271,-34
-224,-224,-20.4451,-20
-212,-212,-41.9529,-41
-242,-242,-81.1676,-81
-236,-236,-55.2971,-55
-233,-233,-69.8733,-69
-226,-226,-80.0605,-80
-281,-281,-103.3343,-103
-252,-252,-43.7126,-43
-204,-204,-48.3332,-48
-196,-196,-58.073,-58
-255,-255,-80.0024,-80
-237,-237,-30.3416,-30
-249,-249,-32.0107,-32
-252,-252,-100.4948,-100
-216,-216,-92.6193,-92
-227,-227,-47.198,-47
-285,-285,-55.4914,-55
-271,-271,-52.4622,-52
-203,-203,-66.134,-66
-234,-234,-78.8726,-78
-248,-248,-114.561,-114
-206,-206,-63.2077,-63
-228,-228,-30.7782,-30
-227,-227,-71.4202,-71
-276,-276,-120.2526,-120
-248,-248,-79.3415,-79
-220,-220,-97.4371,-97
-230,-230,-89.5277,-89
-205,-205,-65.7056,-65
-201,-201,-81.536,-81
-209,-209,-76.2182,-76
-284,-284,-85.6025,-85
-266,-266,-79.1805,-79
-207,-207,-94.3698,-94
-273,-273,-75.917,-75
-247,-247,-44.2049,-44
-253,-253,-65.6367,-65
-268,-268,-129.0618,-129
-245,-245,-114.4094,-114
-203,-203,-37.3674,-37
-215,-215,-46.4693,-46
-277,-277,-93.8675,-93
-230,-230,-59.3553,-59
-220,-220,-41.6071,-41
-218,-218,-86.4821,-86
-284,-284,-102.3664,-102
-264,-264,-46.3776,-46
-223,-223,-68.1057,-68
-250,-250,-81.2621,-81
-261,-261,-52.9677,-52
-204,-204,-41.1784,-41
-242,-242,-70.8059,-70
-298,-298,-64.1149,-64
-236,-236,-61.5231,-61
-200,-200,-54.4324,-54
-234,-234,-109.3385,-109
-209,-209,-80.1687,-80
-171,-171,-33.2404,-33
-200,-200,-25.2656,-25
-268,-268,-84.0845,-84
-247,-247,-65.8136,-65
-204,-204,-78.6454,-78
-246,-246,-81.59,-81
-265,-265,-44.6104,-44
-223,-223,-55.8939,-55
-213,-213,-114.6857,-114
-255,-255,-100.5544,-100
-255,-255,-32.6009,-32
-233,-233,-63.4803,-63
-220,-220,-77.4199,-77
-253,-253,-34.9919,-34
-264,-264,-57.788,-57
-234,-234,-57.2842,-57
-263,-263,-105.6631,-105
-285,-285,-76.9679,-76
-210,-210,-49.7343,-49
-199,-199,-59.6558,-59
-238,-238,-34.8694,-34
-235,-235,-31.2799,-31
-198,-198,-39.1954,-39
-212,-212,-114.3952,-114
-242,-242,-96.316,-96
-219,-219,-37.5345,-37
-227,-227,-103.4279,-103
-235,-235,-77.7698,-77
-219,-219,-84.2944,-84
-211,-211,-99.0718,-99
-230,-230,-75.2851,-75
-275,-275,-33.5707,-33
-260,-260,-46.6664,-46
-191,-191,-108.6176,-108
-216,-216,-61.0238,-61
-232,-232,-51.5975,-51
-200,-200,-49.9474,-49
-195,-195,-115.4453,-115
-271,-271,-95.2504,-95
-241,-241,-55.1053,-55
-228,-228,-81.8366,-81
-260,-260,-92.6612,-92
-282,-282,-36.0126,-36
-242,-242,-74.1644,-74
-200,-200,-129.8364,-129
-262,-262,-67.9095,-67
-253,-253,-31.9467,-31
-208,-208,-66.1351,-66
-231,-231,-40.4377,-40
-233,-233,-2.9639,-2
-236,-236,-32.6686,-32
-219,-219,-100.7829,-100
-235,-235,-78.9626,-78
-228,-228,-36.3068,-36
-214,-214,-78.2478,-78
-216,-216,-97.331,-97
-245,-245,-55.8694,-55
-256,-256,-45.6802,-45
-194,-194,-87.0377,-87
-196,-196,-87.4716,-87
-254,-254,-66.4529,-66
-236,-236,-53.0168,-53
-211,-211,-85.934,-85
-257,-257,-97.5169,-97
-240,-240,-67.1997,-67
-185,-185,-96.3671,-96
-196,-196,-117.8529,-117
-230,-230,-43.3862,-43
-214,-214,-32.8943,-32
-178,-178,-71.9286,-71
-202,-202,-69.4024,-69
-227,-227,-32.4938,-32
-197,-197,-46.4956,-46
-199,-199,-75.6327,-75
-262,-262,-53.0158,-53
-257,-257,-61.9041,-61
-227,-227,-69.0766,-69
-211,-211,-53.6471,-53
-232,-232,-45.6871,-45
-233,-233,-64.6154,-64
-218,-218,-110.1105,-110
-262,-262,-95.7022,-95
-267,-267,-26.473,-26
-209,-209,-50.7423,-50
-207,-207,-67.5943,-67
-240,-240,-35.7777,-35
-271,-271,-30.7591,-30
-223,-223,-105.9439,-105
-245,-245,-76.354,-76
-250,-250,-63.9779,-63
-228,-228,-95.6596,-95
-207,-207,-117.6596,-117
-215,-215,-78.565,-78
-195,-195,-36.1394,-36
-219,-219,-97.5057,-97
-236,-236,-89.5099,-89
-245,-245,-45.009,-45
-272,-272,-67.4383,-67
-223,-223,-69.8333,-69
-238,-238,-73.3137,-73
-253,-253,-55.7936,-55
-201,-201,-70.9442,-70
-192,-192,-64.4436,-64
-260,-260,-51.0286,-51
-267,-267,-52.3728,-52
-208,-208,-81.2445,-81
-197,-197,-92.9893,-92
-238,-238,-31.1248,-31
-240,-240,-32.544,-32
-228,-228,-90.6337,-90
-229,-229,-73.0072,-73
-256,-256,-48.1464,-48
-219,-219,-93.7307,-93
-218,-218,-76.6784,-76
-287,-287,-22.0241,-22
-252,-252,-32.5925,-32
-207,-207,-66.414,-66
-216,-216,-51.5419,-51
-279,-279,-15.5099,-15
-256,-256,-38.8408,-38
-210,-210,-63.9168,-63
-231,-231,-34.388,-34
-222,-222,-36.1264,-36
-243,-243,-98.6364,-98
-266,-266,-93.8546,-93
-291,-291,-63.5453,-63
-248,-248,-47.344,-47
-231,-231,-68.5131,-68
-252,-252,-69.4903,-69
-255,-255,-54.0821,-54
-222,-222,-97.4435,-97
-262,-262,-102.5962,-102
-262,-262,-45.4192,-45
-226,-226,-42.9287,-42
-214,-214,-75.6427,-75
-253,-253,-106.9363,-106
-250,-250,-58.8081,-58
-223,-223,-79.6601,-79
-242,-242,-85.0329,-85
-241,-241,-63.1112,-63
-240,-240,-41.5641,-41
-206,-206,-49.2937,-49
-234,-234,-29.8221,-29
-205,-205,-54.3552,-54
-193,-193,-70.4551,-70
-191,-191,-79.64,-79
-221,-221,-107.2149,-107
-231,-231,-57.7719,-57
-228,-228,-72.6669,-72
-254,-254,-87.4927,-87
-255,-255,-35.5848,-35
-245,-245,-26.2254,-26
-217,-217,-94.2717,-94
-215,-215,-101.4053,-101
-218,-218,-42.2966,-42
-211,-211,-30.8583,-30
-243,-243,-71.6502,-71
-271,-271,-74.3639,-74
-269,-269,-62.0991,-62
-258,-258,-62.1244,-62
-270,-270,-89.2508,-89
-280,-280,-52.4012,-52
-243,-243,-50.6404,-50
-235,-235,-119.8316,-119
-237,-237,-85.4845,-85
-201,-201,-40.236,-40
-172,-172,-48.7899,-48
-242,-242,-111.9282,-111
-270,-270,-89.2334,-89
-249,-249,-42.7186,-42
-235,-235,-63.2811,-63
-243,-243,-54.6112,-54
-232,-232,-75.4829,-75
-180,-180,-97.6816,-97
-254,-254,-122.7504,-122
-302,-302,-80.0191,-80
-236,-236,-63.1838,-63
-194,-194,-83.9273,-83
-225,-225,-86.9169,-86
-224,-224,-54.1263,-54
-210,-210,-93.5593,-93
-215,-215,-93.5956,-93
-231,-231,-58.4394,-58
-243,-243,-46.3904,-46
-222,-222,-84.9277,-84
-236,-236,-81.5337,-81
-242,-242,-55.2361,-55
-185,-185,-74.0425,-74
-224,-224,-73.0385,-73
-261,-261,-72.3162,-72
-244,-244,-38.5706,-38
-231,-231,-66.4298,-66
